J, B, T, Ox, Oy, Oz, p1, p2, p3, p4, p5, p6, m, chi
1.867333333333333, 3.6666666666666665, 0.5, 0.9083929627305131, -2.8302785021241627e-08, -3.689932781118245e-08, 0.6606044802366747, 0.3391656490629987, 0.00022160811494431918, 4.05889420813354e-06, 4.058894208133201e-06, 1.4479696497813318e-07, 0.3391655042661347, 0.41796729576806263
1.867333333333333, 4.0, 0.1, 0.8999063465646402, -2.395572288780319e-10, -2.015884150335475e-08, 0.5000005117784682, 0.4999994882215347, 2.124177127644627e-18, 4.378255381346243e-27, 4.3782553813458084e-27, 9.024256939220965e-36, 0.5000000000000075, 1.4897753738674375
1.867333333333333, 4.0, 0.5, 0.8999062873292424, -2.187268133256637e-09, 9.08992314114451e-09, 0.4999130953722451, 0.4999130030808714, 0.00016770214521629799, 3.0715719326477805e-06, 3.0715719326477644e-06, 5.6257802339147694e-08, 0.4999129929687562, 0.5143919638483888
1.867333333333333, 4.333333333333333, 0.1, 0.8905624339762374, 5.617031608253664e-07, 2.8108366506930432e-08, 0.9655548043338386, 0.03444519566616979, 1.4633539358280895e-19, 3.0161972657422296e-28, 3.0161972657416937e-28, 2.2177972000066632e-38, 0.9655548043336678, 1.4897753738677129
1.867333333333333, 4.333333333333333, 0.5, 0.8905620822582846, 1.3966928419072437e-07, 1.5778129301084732e-07, 0.6606784140460826, 0.3392036079438749, 0.00011379013371528454, 2.0841389982318286e-06, 2.0841389982294704e-06, 1.959833143584122e-08, 0.6606783944458773, 0.5144492847267875
1.867333333333333, 4.666666666666666, 0.1, 0.8803258136827293, 6.548739291828282e-09, -1.422455494273775e-09, 0.9987289837369251, 0.0012710162630813788, 5.399727349806575e-21, 1.1129667587234327e-29, 1.1129667587234168e-29, 2.9194161706564753e-41, 0.9987289837369242, 0.10615737409042048
1.867333333333333, 4.666666666666666, 0.5, 0.8803257372086059, -6.876558013632172e-09, -3.3395962615410555e-09, 0.7913340613695112, 0.20859339387049755, 6.997528807090091e-05, 1.2816421074417714e-06, 1.281642107441768e-06, 6.187704004717616e-09, 0.7913340551818073, 0.4180981143549761
1.867333333333333, 5.0, 0.1, 0.8691604839173189, -9.447002608608543e-07, -1.0615328672118809e-08, 0.99995460213128, 4.5397868702430376e-05, 1.9286622868314762e-22, 3.975269258963461e-31, 3.9752692589633765e-31, 3.7199070924999686e-44, 0.999954602131277, 0.003921978861928821
1.867333333333333, 5.0, 0.5, 0.8691608122880391, -2.8444219455115475e-08, 7.237544036339873e-09, 0.8807605662625787, 0.11919798069878441, 3.9986467845887214e-05, 7.32377705501254e-07, 7.323777055012526e-07, 1.8153828316531399e-09, 0.880760564447195, 0.28616482964924045
2.0, 0.0, 0.1, 0.9590283661573079, 1.424636018262564e-09, 1.4246360182464704e-09, 0.9999999999999883, 4.248354255291587e-18, 4.2483542552915765e-18, 4.248354255291559e-18, 8.756510762696697e-27, 8.756510762696543e-27, 1.1257762700724196e-18, 1.5071416391042128e-14
2.0, 0.0, 0.5, 0.9590283485180148, -1.2291021647443408e-08, -1.229102164740275e-08, 0.9989823603370018, 0.0003351212478269069, 0.0003351212478269031, 0.0003351212478269016, 6.137959759139506e-06, 6.137959759139452e-06, 1.095536787683425e-18, 0.0015379065749536792
2.0, 0.3333333333333333, 0.1, 0.9587152483639478, 2.0273557459725803e-08, 8.581741318845599e-08, 1.0000000000000062, 1.190882729034186e-16, 4.248354255286957e-18, 1.5155576144019651e-19, 8.756510762682079e-27, 8.756510762652775e-27, 4.710943398470737e-15, 1.5071416391042128e-14
2.0, 0.3333333333333333, 0.5, 0.9587145263956623, -4.669981991856648e-07, 1.0939611164854532e-07, 0.9988279999075103, 0.0006526262044065783, 0.0003350694656714635, 0.00017203039974095062, 6.137011335878508e-06, 6.137011335871853e-06, 0.0004805958046730258, 0.0015379065749536792
2.0, 0.6666666666666666, 0.1, 0.9577725531507832, -7.85152495428106e-08, 9.710681485526593e-08, 0.9999999999999933, 3.338237795364368e-15, 4.2483542552854906e-18, 5.406599225361411e-21, 8.756510762677766e-27, 8.7565107626353e-27, 1.560238496770602e-14, 3.4852613021552905e-14
2.0, 0.6666666666666666, 0.5, 0.9577726067558683, -6.591612291751891e-07, -2.598007215488981e-07, 0.9982941032140265, 0.0012704628194280527, 0.0003348903632830717, 8.827614134440576e-05, 6.1337309612034575e-06, 6.133730961161052e-06, 0.001182186678170537, 0.0022450907951920363
2.0, 1.0, 0.1, 0.9561995851881707, -5.188245252142407e-08, -3.355217215469344e-08, 0.9999999999998926, 9.357622968838673e-14, 4.248354255290448e-18, 1.928749847964557e-22, 8.756510762693465e-27, 8.75651076268715e-27, 9.593667091911719e-14, 2.5706971504451573e-13
2.0, 1.0, 0.5, 0.9561999759625377, -3.230707580816285e-08, 4.5168859903089605e-08, 0.9971363210495833, 0.0024716538262346916, 0.0003345019706363158, 4.52699189392806e-05, 6.126617301744555e-06, 6.126617301742938e-06, 0.002426383907299632, 0.003981431133213103
2.0, 1.3333333333333333, 0.1, 0.9539921569529651, -1.0369200917535698e-08, -7.121473716665865e-10, 0.9999999999973667, 2.6230937696624338e-12, 4.248354255280442e-18, 6.880620924459752e-24, 8.75651076267368e-27, 8.756510762673462e-27, 2.623095345471417e-12, 8.08690775856736e-12
2.0, 1.3333333333333333, 0.5, 0.9539919113766496, 7.505141329352208e-08, -1.4523508358786882e-07, 0.994827879758041, 0.004802979255939171, 0.0003337275748540838, 2.3188543669158594e-05, 6.1124337482385755e-06, 6.112433748214894e-06, 0.004779790712334307, 0.00753090177611096
2.0, 1.6666666666666665, 0.1, 0.9511447526834191, 1.3364120963405558e-07, -7.941556816821118e-09, 0.999999999926469, 7.352958060913169e-11, 4.2483542549791776e-18, 2.454592250667642e-25, 8.756510762052552e-27, 8.756510762051526e-27, 7.352986370448195e-11, 2.269016587488337e-10
2.0, 1.6666666666666665, 0.5, 0.9511445352219885, 7.685785171653233e-09, -2.9631486522018225e-09, 0.9903311191044685, 0.009312640625191135, 0.0003322190797084208, 1.1851581239348561e-05, 6.084804695887053e-06, 6.084804695887005e-06, 0.009300789043951822, 0.014467194661176047
2.0, 2.0, 0.1, 0.9476496019295985, -1.6190481822711197e-07, -3.018199111453527e-08, 0.9999999979388687, 2.061153618189825e-09, 4.24835424653433e-18, 8.756531006596433e-27, 8.756510744645932e-27, 8.756490482742282e-27, 2.0611595673658784e-09, 6.360415051716468e-09
2.0, 2.0, 0.5, 0.9476493597250136, -1.117458885109981e-08, -5.1781531646549354e-08, 0.9816726293191765, 0.017979961385562345, 0.00032931447997134537, 6.031609884929771e-06, 6.031605095986247e-06, 6.031600307046509e-06, 0.017973929780483015, 0.027754050356899818
2.0, 2.333333333333333, 0.1, 0.9434982901786246, 3.2267211551964885e-07, -8.573887679276783e-09, 0.9999999422225168, 5.7777481855952416e-08, 4.2483540098323e-18, 8.756510256768362e-27, 8.756510256767148e-27, 3.1237968864502243e-28, 5.7777482578667283e-08, 1.782922336361645e-07
2.0, 2.333333333333333, 0.5, 0.943497816125432, -1.5489373547561263e-08, -2.0367859338219017e-08, 0.9652277672279888, 0.03443352894667374, 0.000323797843318769, 5.930564371178331e-06, 5.930564371177477e-06, 3.044853273686829e-06, 0.03443048409340378, 0.052660973801346454
2.0, 2.6666666666666665, 0.1, 0.9386790397722966, -9.011609515235225e-09, -3.1218502465175887e-08, 0.9999983804058211, 1.6195941692225234e-06, 4.248347374680761e-18, 8.7564965807077e-27, 8.756496580700204e-27, 1.114381352990614e-29, 1.619594184635514e-06, 4.99781344658191e-06
2.0, 2.6666666666666665, 0.5, 0.9386792420240161, -1.2573739514582576e-07, 7.48000722845954e-08, 0.9347254819215884, 0.06494795242978213, 0.00031356546653276535, 5.743151852996828e-06, 5.743151852991201e-06, 1.5138783922110569e-06, 0.06494643855146567, 0.09765105426579805
2.0, 3.0, 0.1, 0.933180896109109, -4.3222308207179573e-07, -5.999388076093527e-08, 0.9999546021312954, 4.539786870235075e-05, 4.248161389057814e-18, 8.75611323577664e-27, 8.756113235758316e-27, 3.975269258949766e-31, 4.539786880538259e-05, 0.00014009047878639063
2.0, 3.0, 0.5, 0.933180303226874, -1.0165546106187313e-10, -8.847404309407513e-10, 0.8805267293990999, 0.11916633432063552, 0.00029538381058262595, 5.410143208209628e-06, 5.410143208209616e-06, 7.321832634336868e-07, 0.11916560213737208, 0.1735013234749005
2.0, 3.333333333333333, 0.1, 0.9269873526301006, -1.5575613949341838e-07, -6.251533039867697e-08, 0.9987289837369321, 0.0012710162630773596, 4.242954527933904e-18, 8.745381095106017e-27, 8.745381095091073e-27, 1.4163991169137567e-32, 0.0012710162633309601, 0.003921978862481848
2.0, 3.333333333333333, 0.5, 0.9269870112319186, 1.3325959427284691e-08, 1.8019242620224843e-08, 0.7911734687177433, 0.20855106210707897, 0.00026540913094279153, 4.861137800121063e-06, 4.861137800120916e-06, 3.377686312220096e-07, 0.20855072433845995, 0.28603239104348116
2.0, 3.6666666666666665, 0.1, 0.9200818677027692, -6.90983964813574e-08, -1.2269597308555055e-07, 0.9655548043346073, 0.03444519566536923, 4.102018861656023e-18, 8.454891036051464e-27, 8.454891036007037e-27, 4.885023416489263e-34, 0.03444519566902963, 0.10615737409823574
2.0, 3.6666666666666665, 0.5, 0.9200820957742943, -6.899464266258087e-09, -1.6493299241525635e-09, 0.6606044802365831, 0.339165649063089, 0.0002216081149443372, 4.058894208133579e-06, 4.058894208133575e-06, 1.4479696497815862e-07, 0.33916550426612413, 0.41796729576852537
2.0, 4.0, 0.1, 0.9124465588384946, 3.710404857589209e-08, 7.006361459265107e-08, 0.5000018863693764, 0.499998113630615, 2.1241771276300164e-18, 4.378255381321014e-27, 4.378255381314824e-27, 9.024256939145623e-36, 0.5000000000000645, 1.4897753738593116
2.0, 4.0, 0.5, 0.9124463700972728, -1.8119691790355164e-08, -5.764401241077379e-09, 0.4999130802609193, 0.4999130181921922, 0.0001677021452162984, 3.0715719326477877e-06, 3.071571932647782e-06, 5.625780233914808e-08, 0.4999129929687541, 0.5143919638484158
2.0, 4.333333333333333, 0.1, 0.9040570095278132, 6.85199522099088e-07, -4.7641973029280447e-07, 0.9655548043472878, 0.03444519565269185, 1.4633539355311684e-19, 3.016197265269064e-28, 3.016197265097592e-28, 2.2177971994149405e-38, 0.965554804291991, 1.4897753737341648
2.0, 4.333333333333333, 0.5, 0.9040580036652304, -1.047423767936642e-08, 3.125954404983795e-08, 0.6606784140443841, 0.3392036079455714, 0.0001137901337154533, 2.084138998233099e-06, 2.0841389982329954e-06, 1.9598331435893674e-08, 0.6606783944459695, 0.5144492847270895
2.0, 4.666666666666666, 0.1, 0.8948922314354154, -7.444921080095359e-09, -9.794770455798357e-09, 0.9987289837369366, 0.001271016263081276, 5.399727349806354e-21, 1.1129667587234255e-29, 1.1129667587233822e-29, 2.919416170656343e-41, 0.9987289837369313, 0.10615737422380889
2.0, 4.666666666666666, 0.5, 0.894892207715425, -5.195574323565374e-09, 1.0242196080216763e-08, 0.7913340613695127, 0.208593393870495, 6.997528807090047e-05, 1.2816421074417693e-06, 1.2816421074417579e-06, 6.187704004717517e-09, 0.7913340551818042, 0.418098114354671
2.0, 5.0, 0.1, 0.884921218765471, 8.877476170419072e-09, -1.4704443368054625e-08, 0.9999546021312964, 4.539786870242724e-05, 1.928662286831386e-22, 3.975269258963329e-31, 3.975269258963131e-31, 3.71990709249966e-44, 0.9999546021312911, 0.003921978861951203
2.0, 5.0, 0.5, 0.8849209729543681, 1.2094914718608092e-07, -1.0498489573887764e-07, 0.8807605662627159, 0.11919798069863996, 3.9986467845861335e-05, 7.323777055010208e-07, 7.323777055007072e-07, 1.8153828316510655e-09, 0.8807605644470797, 0.2861648296488816
